month,product_id,provider_id,review_count,avg_rating
2026-04,SKU-002-005,PRV-002,40,3.43
2026-04,SKU-002-006,PRV-002,12,3.21
2026-04,SKU-002-007,PRV-002,24,2.81
2026-04,SKU-002-008,PRV-002,6,3.33
2026-04,SKU-002-009,PRV-002,7,3.32
2026-04,SKU-002-010,PRV-002,40,3.32
2026-04,SKU-002-011,PRV-002,24,3.34
2026-04,SKU-002-012,PRV-002,7,2.74
2026-04,SKU-002-013,PRV-002,39,3.22
2026-04,SKU-002-014,PRV-002,6,3.37
2026-04,SKU-002-015,PRV-002,11,3.39
2026-04,SKU-002-016,PRV-002,4,3.25
2026-04,SKU-002-017,PRV-002,43,2.92
2026-04,SKU-002-018,PRV-002,9,3.51
2026-04,SKU-002-019,PRV-002,50,3.11
2026-04,SKU-002-020,PRV-002,19,3.17
2026-04,SKU-002-021,PRV-002,7,3.23
2026-04,SKU-002-022,PRV-002,9,2.74
2026-04,SKU-002-023,PRV-002,8,3.37
2026-04,SKU-002-024,PRV-002,12,3.4
2026-04,SKU-002-025,PRV-002,14,3.1
2026-04,SKU-002-026,PRV-002,10,3.33
2026-04,SKU-002-027,PRV-002,10,2.84
2026-04,SKU-002-028,PRV-002,26,3.27
2026-04,SKU-002-029,PRV-002,4,3.24
2026-04,SKU-002-031,PRV-002,7,3.25
2026-04,SKU-002-032,PRV-002,18,2.74
2026-04,SKU-002-033,PRV-002,23,3.23
2026-04,SKU-002-034,PRV-002,25,3.32
2026-04,SKU-002-035,PRV-002,22,3.27
2026-04,SKU-002-036,PRV-002,9,3.32
2026-04,SKU-002-037,PRV-002,19,2.79
2026-04,SKU-002-038,PRV-002,25,3.23
2026-04,SKU-002-039,PRV-002,12,3.24
2026-05,SKU-002-001,PRV-002,36,3.19
2026-05,SKU-002-002,PRV-002,36,2.88
2026-05,SKU-002-003,PRV-002,15,3.21
2026-05,SKU-002-004,PRV-002,38,3.47
2026-05,SKU-002-005,PRV-002,51,3.2
2026-05,SKU-002-006,PRV-002,13,3.08
2026-05,SKU-002-007,PRV-002,27,2.85
2026-05,SKU-002-008,PRV-002,12,3.42
2026-05,SKU-002-009,PRV-002,11,3.17
2026-05,SKU-002-010,PRV-002,56,3.26
2026-05,SKU-002-011,PRV-002,18,3.25
2026-05,SKU-002-012,PRV-002,8,2.86
2026-05,SKU-002-013,PRV-002,53,3.32
2026-05,SKU-002-014,PRV-002,5,3.31
2026-05,SKU-002-015,PRV-002,5,3.32
2026-05,SKU-002-016,PRV-002,8,3.23
2026-05,SKU-002-017,PRV-002,32,2.84
2026-05,SKU-002-018,PRV-002,9,3.11
2026-05,SKU-002-019,PRV-002,27,3.31
2026-05,SKU-002-020,PRV-002,31,3.19
2026-05,SKU-002-021,PRV-002,7,3.29
2026-05,SKU-002-022,PRV-002,3,2.95
2026-05,SKU-002-023,PRV-002,6,3.3
2026-05,SKU-002-024,PRV-002,11,3.27
2026-05,SKU-002-025,PRV-002,8,3.35
2026-05,SKU-002-026,PRV-002,29,3.43
2026-05,SKU-002-027,PRV-002,14,3.1
2026-05,SKU-002-028,PRV-002,39,3.15
2026-05,SKU-002-029,PRV-002,2,3.26
2026-05,SKU-002-031,PRV-002,4,3.35
2026-05,SKU-002-032,PRV-002,22,2.88
2026-05,SKU-002-033,PRV-002,26,3.22
2026-05,SKU-002-034,PRV-002,16,3.5
2026-05,SKU-002-035,PRV-002,23,3.33
2026-05,SKU-002-036,PRV-002,8,3.33
2026-05,SKU-002-037,PRV-002,30,2.86
2026-05,SKU-002-038,PRV-002,5,3.32
2026-05,SKU-002-039,PRV-002,6,3.38
2026-06,SKU-002-001,PRV-002,33,3.49
2026-06,SKU-002-002,PRV-002,43,2.82
2026-06,SKU-002-003,PRV-002,9,3.19
2026-06,SKU-002-005,PRV-002,20,3.25
2026-06,SKU-002-006,PRV-002,15,3.32
2026-06,SKU-002-007,PRV-002,12,2.87
2026-06,SKU-002-008,PRV-002,6,3.34
2026-06,SKU-002-009,PRV-002,10,3.24
2026-06,SKU-002-010,PRV-002,45,3.31
2026-06,SKU-002-011,PRV-002,25,3.16
2026-06,SKU-002-012,PRV-002,4,2.98
2026-06,SKU-002-013,PRV-002,58,3.2
2026-06,SKU-002-014,PRV-002,3,3.27
2026-06,SKU-002-015,PRV-002,12,3.32
2026-06,SKU-002-016,PRV-002,8,3.22
2026-06,SKU-002-017,PRV-002,47,2.9
2026-06,SKU-002-018,PRV-002,3,3.09
2026-06,SKU-002-019,PRV-002,38,3.29
2026-06,SKU-002-020,PRV-002,36,3.36
2026-06,SKU-002-021,PRV-002,8,3.27
2026-06,SKU-002-022,PRV-002,7,2.95
2026-06,SKU-002-023,PRV-002,7,3.28
2026-06,SKU-002-024,PRV-002,14,3.16
2026-06,SKU-002-025,PRV-002,8,3.09
2026-06,SKU-002-026,PRV-002,35,3.21
2026-06,SKU-002-027,PRV-002,12,2.9
2026-06,SKU-002-028,PRV-002,29,3.13
2026-06,SKU-002-029,PRV-002,3,3.14
2026-06,SKU-002-031,PRV-002,4,3.45
2026-06,SKU-002-033,PRV-002,52,3.16
2026-06,SKU-002-034,PRV-002,13,3.13
2026-06,SKU-002-035,PRV-002,24,3.07
2026-06,SKU-002-036,PRV-002,10,3.25
2026-06,SKU-002-037,PRV-002,16,2.75
2026-06,SKU-002-038,PRV-002,12,3.35
2026-06,SKU-002-039,PRV-002,8,3.37
2026-07,SKU-002-001,PRV-002,20,3.34
2026-07,SKU-002-002,PRV-002,21,2.81
2026-07,SKU-002-003,PRV-002,33,3.28
2026-07,SKU-002-005,PRV-002,49,3.25
2026-07,SKU-002-006,PRV-002,9,3.18
2026-07,SKU-002-007,PRV-002,23,2.88
2026-07,SKU-002-008,PRV-002,18,3.27
2026-07,SKU-002-009,PRV-002,18,3.38
2026-07,SKU-002-010,PRV-002,22,3.29
2026-07,SKU-002-011,PRV-002,24,3.22
2026-07,SKU-002-012,PRV-002,3,2.84
2026-07,SKU-002-013,PRV-002,18,3.42
2026-07,SKU-002-014,PRV-002,6,3.2
2026-07,SKU-002-015,PRV-002,4,3.27
2026-07,SKU-002-016,PRV-002,18,3.32
2026-07,SKU-002-017,PRV-002,32,2.83
2026-07,SKU-002-018,PRV-002,7,3.3
2026-07,SKU-002-019,PRV-002,33,3.23
2026-07,SKU-002-020,PRV-002,13,3.23
2026-07,SKU-002-021,PRV-002,4,3.33
2026-07,SKU-002-022,PRV-002,3,2.63
2026-07,SKU-002-023,PRV-002,11,3.23
2026-07,SKU-002-024,PRV-002,7,3.18
2026-07,SKU-002-025,PRV-002,17,3.34
2026-07,SKU-002-026,PRV-002,23,3.34
2026-07,SKU-002-027,PRV-002,14,2.71
2026-07,SKU-002-028,PRV-002,14,3.37
2026-07,SKU-002-029,PRV-002,3,3.25
2026-07,SKU-002-031,PRV-002,8,3.3
2026-07,SKU-002-033,PRV-002,41,3.21
2026-07,SKU-002-034,PRV-002,13,3.36
2026-07,SKU-002-035,PRV-002,20,3.22
2026-07,SKU-002-036,PRV-002,10,3.2
2026-07,SKU-002-037,PRV-002,13,2.82
2026-07,SKU-002-038,PRV-002,36,3.24
2026-07,SKU-002-039,PRV-002,10,3.34
2026-08,SKU-002-001,PRV-002,14,3.17
2026-08,SKU-002-002,PRV-002,26,2.83
2026-08,SKU-002-003,PRV-002,21,3.27
2026-08,SKU-002-005,PRV-002,29,3.21
2026-08,SKU-002-006,PRV-002,6,3.12
2026-08,SKU-002-007,PRV-002,21,2.79
2026-08,SKU-002-008,PRV-002,7,3.13
2026-08,SKU-002-009,PRV-002,15,3.3
2026-08,SKU-002-010,PRV-002,23,3.28
2026-08,SKU-002-011,PRV-002,18,3.19
2026-08,SKU-002-012,PRV-002,2,2.82
2026-08,SKU-002-013,PRV-002,36,3.21
2026-08,SKU-002-014,PRV-002,9,3.36
2026-08,SKU-002-015,PRV-002,8,3.36
2026-08,SKU-002-016,PRV-002,7,3.42
2026-08,SKU-002-017,PRV-002,39,2.89
2026-08,SKU-002-018,PRV-002,11,3.35
2026-08,SKU-002-019,PRV-002,33,3.22
2026-08,SKU-002-020,PRV-002,21,3.21
2026-08,SKU-002-021,PRV-002,12,3.31
2026-08,SKU-002-022,PRV-002,3,2.89
2026-08,SKU-002-023,PRV-002,13,3.3
2026-08,SKU-002-024,PRV-002,7,3.24
2026-08,SKU-002-025,PRV-002,18,3.2
2026-08,SKU-002-026,PRV-002,13,3.34
2026-08,SKU-002-027,PRV-002,22,2.69
2026-08,SKU-002-028,PRV-002,27,3.39
2026-08,SKU-002-029,PRV-002,3,3.35
2026-08,SKU-002-031,PRV-002,4,3.26
2026-08,SKU-002-033,PRV-002,43,3.19
2026-08,SKU-002-034,PRV-002,16,3.31
2026-08,SKU-002-035,PRV-002,43,3.2
2026-08,SKU-002-036,PRV-002,10,3.19
2026-08,SKU-002-037,PRV-002,27,2.97
2026-08,SKU-002-038,PRV-002,36,3.12
2026-08,SKU-002-039,PRV-002,10,3.37
2024-09,SKU-003-001,PRV-003,19,4.29
2024-09,SKU-003-002,PRV-003,6,4.38
2024-09,SKU-003-004,PRV-003,10,4.4
2024-09,SKU-003-007,PRV-003,3,4.28
2024-09,SKU-003-008,PRV-003,7,4.36
2024-09,SKU-003-009,PRV-003,3,4.27
2024-09,SKU-003-010,PRV-003,17,4.29
2024-09,SKU-003-011,PRV-003,10,4.21
2024-09,SKU-003-012,PRV-003,7,4.32
2024-09,SKU-003-013,PRV-003,11,4.39
2024-09,SKU-003-014,PRV-003,6,4.48
2024-09,SKU-003-016,PRV-003,12,4.32
2024-09,SKU-003-017,PRV-003,8,4.32
2024-09,SKU-003-018,PRV-003,3,4.23
2024-09,SKU-003-019,PRV-003,5,4.29
2024-09,SKU-003-021,PRV-003,20,4.36
2024-09,SKU-003-022,PRV-003,17,4.11
2024-09,SKU-003-023,PRV-003,10,4.31
2024-10,SKU-003-001,PRV-003,5,4.4
2024-10,SKU-003-002,PRV-003,7,4.55
2024-10,SKU-003-004,PRV-003,17,4.25
2024-10,SKU-003-007,PRV-003,3,4.39
2024-10,SKU-003-008,PRV-003,9,4.4
2024-10,SKU-003-009,PRV-003,4,4.39
2024-10,SKU-003-010,PRV-003,11,4.2
2024-10,SKU-003-011,PRV-003,7,4.29
2024-10,SKU-003-012,PRV-003,4,4.4
2024-10,SKU-003-013,PRV-003,13,4.4
2024-10,SKU-003-014,PRV-003,9,4.35
2024-10,SKU-003-016,PRV-003,13,4.22
2024-10,SKU-003-017,PRV-003,6,4.35
2024-10,SKU-003-018,PRV-003,2,4.32
2024-10,SKU-003-019,PRV-003,6,4.28
2024-10,SKU-003-021,PRV-003,13,4.19
2024-10,SKU-003-022,PRV-003,18,4.35
2024-10,SKU-003-023,PRV-003,20,4.24
2024-11,SKU-003-001,PRV-003,12,4.2
2024-11,SKU-003-002,PRV-003,8,4.32
2024-11,SKU-003-004,PRV-003,19,4.37
2024-11,SKU-003-007,PRV-003,3,4.35
2024-11,SKU-003-008,PRV-003,14,4.32
2024-11,SKU-003-009,PRV-003,2,4.3
2024-11,SKU-003-010,PRV-003,10,4.22
2024-11,SKU-003-011,PRV-003,8,4.36
2024-11,SKU-003-012,PRV-003,4,4.33
2024-11,SKU-003-013,PRV-003,15,4.22
2024-11,SKU-003-014,PRV-003,20,4.29
2024-11,SKU-003-015,PRV-003,8,4.32
2024-11,SKU-003-016,PRV-003,10,4.45
2024-11,SKU-003-017,PRV-003,7,4.15
2024-11,SKU-003-018,PRV-003,3,4.39
2024-11,SKU-003-019,PRV-003,4,4.34
2024-11,SKU-003-021,PRV-003,8,4.14
2024-11,SKU-003-022,PRV-003,22,4.37
2024-11,SKU-003-023,PRV-003,14,4.35
2024-12,SKU-003-001,PRV-003,8,4.21
2024-12,SKU-003-002,PRV-003,10,4.35
2024-12,SKU-003-004,PRV-003,22,4.39
2024-12,SKU-003-007,PRV-003,4,4.29
2024-12,SKU-003-008,PRV-003,9,4.37
2024-12,SKU-003-009,PRV-003,2,4.31
2024-12,SKU-003-010,PRV-003,10,4.43
2024-12,SKU-003-011,PRV-003,8,4.25
2024-12,SKU-003-012,PRV-003,5,4.39
2024-12,SKU-003-013,PRV-003,14,4.57
2024-12,SKU-003-014,PRV-003,14,4.17
2024-12,SKU-003-015,PRV-003,6,4.33
2024-12,SKU-003-016,PRV-003,10,4.41
2024-12,SKU-003-017,PRV-003,10,4.26
2024-12,SKU-003-018,PRV-003,3,4.11
2024-12,SKU-003-019,PRV-003,6,4.3
2024-12,SKU-003-021,PRV-003,15,4.33
2024-12,SKU-003-022,PRV-003,20,4.31
2024-12,SKU-003-023,PRV-003,14,4.27
2025-01,SKU-003-001,PRV-003,14,4.21
2025-01,SKU-003-002,PRV-003,9,4.3
2025-01,SKU-003-004,PRV-003,10,4.42
2025-01,SKU-003-007,PRV-003,4,3.97
2025-01,SKU-003-008,PRV-003,7,4.12
2025-01,SKU-003-009,PRV-003,4,4.5
2025-01,SKU-003-010,PRV-003,8,4.2
2025-01,SKU-003-011,PRV-003,14,4.4
2025-01,SKU-003-012,PRV-003,6,4.53
2025-01,SKU-003-013,PRV-003,5,4.41
2025-01,SKU-003-014,PRV-003,10,4.21
2025-01,SKU-003-015,PRV-003,13,4.17
2025-01,SKU-003-016,PRV-003,14,4.36
2025-01,SKU-003-017,PRV-003,5,4.35
2025-01,SKU-003-018,PRV-003,3,4.26
2025-01,SKU-003-019,PRV-003,3,4.29
2025-01,SKU-003-021,PRV-003,19,4.22
2025-01,SKU-003-022,PRV-003,9,4.58
2025-01,SKU-003-023,PRV-003,16,4.31
2025-02,SKU-003-001,PRV-003,10,4.23
2025-02,SKU-003-002,PRV-003,5,4.26
2025-02,SKU-003-004,PRV-003,15,4.33
2025-02,SKU-003-007,PRV-003,2,4.29
2025-02,SKU-003-008,PRV-003,5,4.39
2025-02,SKU-003-009,PRV-003,4,4.29
2025-02,SKU-003-010,PRV-003,15,4.35
2025-02,SKU-003-011,PRV-003,8,4.32
2025-02,SKU-003-012,PRV-003,6,4.43
2025-02,SKU-003-013,PRV-003,7,4.37
2025-02,SKU-003-014,PRV-003,14,4.23
2025-02,SKU-003-015,PRV-003,14,4.31
2025-02,SKU-003-016,PRV-003,10,4.27
2025-02,SKU-003-017,PRV-003,2,4.25
2025-02,SKU-003-018,PRV-003,2,4.44
2025-02,SKU-003-019,PRV-003,4,4.15
2025-02,SKU-003-021,PRV-003,12,4.57
2025-02,SKU-003-022,PRV-003,13,4.4
2025-02,SKU-003-023,PRV-003,5,4.2
2025-03,SKU-003-001,PRV-003,8,4.3
2025-03,SKU-003-002,PRV-003,9,4.45
2025-03,SKU-003-004,PRV-003,18,4.32
2025-03,SKU-003-006,PRV-003,4,4.36
2025-03,SKU-003-007,PRV-003,2,4.34
2025-03,SKU-003-008,PRV-003,6,4.34
2025-03,SKU-003-009,PRV-003,2,4.26
2025-03,SKU-003-010,PRV-003,15,4.13
2025-03,SKU-003-011,PRV-003,7,4.2
2025-03,SKU-003-012,PRV-003,3,4.33
2025-03,SKU-003-013,PRV-003,11,4.37
2025-03,SKU-003-014,PRV-003,7,4.4
2025-03,SKU-003-015,PRV-003,8,4.34
2025-03,SKU-003-016,PRV-003,17,4.43
2025-03,SKU-003-017,PRV-003,6,4.24
2025-03,SKU-003-018,PRV-003,1,4.33
2025-03,SKU-003-019,PRV-003,7,4.42
2025-03,SKU-003-021,PRV-003,16,4.31
2025-03,SKU-003-022,PRV-003,15,4.48
2025-03,SKU-003-023,PRV-003,19,4.44
2025-04,SKU-003-001,PRV-003,10,4.39
2025-04,SKU-003-002,PRV-003,8,4.33
2025-04,SKU-003-004,PRV-003,11,4.45
2025-04,SKU-003-006,PRV-003,6,4.17
2025-04,SKU-003-007,PRV-003,5,4.21
2025-04,SKU-003-008,PRV-003,8,4.39
2025-04,SKU-003-009,PRV-003,1,4.32
2025-04,SKU-003-010,PRV-003,19,4.25
2025-04,SKU-003-011,PRV-003,9,4.26
2025-04,SKU-003-012,PRV-003,7,4.32
2025-04,SKU-003-013,PRV-003,14,4.29
2025-04,SKU-003-014,PRV-003,9,4.28
2025-04,SKU-003-015,PRV-003,14,4.24
2025-04,SKU-003-016,PRV-003,9,4.47
2025-04,SKU-003-017,PRV-003,10,4.37
2025-04,SKU-003-018,PRV-003,1,4.28
2025-04,SKU-003-019,PRV-003,2,4.55
2025-04,SKU-003-021,PRV-003,8,4.38
2025-04,SKU-003-022,PRV-003,20,4.24
2025-04,SKU-003-023,PRV-003,11,4.3
2025-05,SKU-003-001,PRV-003,12,4.29
2025-05,SKU-003-002,PRV-003,12,4.22
2025-05,SKU-003-003,PRV-003,1,4.4
2025-05,SKU-003-004,PRV-003,11,4.29
2025-05,SKU-003-005,PRV-003,3,4.23
2025-05,SKU-003-006,PRV-003,9,4.41
2025-05,SKU-003-007,PRV-003,3,4.13
2025-05,SKU-003-008,PRV-003,5,4.31
2025-05,SKU-003-009,PRV-003,4,4.35
2025-05,SKU-003-010,PRV-003,20,4.25
2025-05,SKU-003-011,PRV-003,12,4.34
2025-05,SKU-003-012,PRV-003,6,4.46
2025-05,SKU-003-013,PRV-003,10,4.27
2025-05,SKU-003-014,PRV-003,9,4.33
2025-05,SKU-003-015,PRV-003,15,4.31
2025-05,SKU-003-016,PRV-003,16,4.38
2025-05,SKU-003-017,PRV-003,3,4.27
2025-05,SKU-003-018,PRV-003,3,4.27
2025-05,SKU-003-019,PRV-003,4,4.37
2025-05,SKU-003-020,PRV-003,3,4.27
2025-05,SKU-003-021,PRV-003,17,4.22
2025-05,SKU-003-022,PRV-003,19,4.44
2025-05,SKU-003-023,PRV-003,17,4.28
2025-06,SKU-003-001,PRV-003,10,4.31
2025-06,SKU-003-002,PRV-003,5,4.39
2025-06,SKU-003-003,PRV-003,2,4.41
2025-06,SKU-003-004,PRV-003,13,4.41
2025-06,SKU-003-005,PRV-003,2,4.18
2025-06,SKU-003-006,PRV-003,7,4.39
2025-06,SKU-003-007,PRV-003,4,4.21
2025-06,SKU-003-008,PRV-003,5,4.45
2025-06,SKU-003-009,PRV-003,2,4.24
2025-06,SKU-003-010,PRV-003,7,4.3
2025-06,SKU-003-011,PRV-003,10,4.4
2025-06,SKU-003-012,PRV-003,8,4.3
2025-06,SKU-003-013,PRV-003,7,4.24
2025-06,SKU-003-014,PRV-003,13,4.41
2025-06,SKU-003-015,PRV-003,19,4.49
2025-06,SKU-003-016,PRV-003,5,4.25
2025-06,SKU-003-017,PRV-003,7,4.31
2025-06,SKU-003-018,PRV-003,4,4.25
2025-06,SKU-003-019,PRV-003,3,4.26
2025-06,SKU-003-020,PRV-003,10,4.33
2025-06,SKU-003-021,PRV-003,8,4.19
2025-06,SKU-003-022,PRV-003,16,4.38
2025-06,SKU-003-023,PRV-003,9,4.35
2025-07,SKU-003-001,PRV-003,14,4.33
2025-07,SKU-003-002,PRV-003,8,4.34
2025-07,SKU-003-003,PRV-003,3,4.5
2025-07,SKU-003-004,PRV-003,8,4.34
2025-07,SKU-003-005,PRV-003,5,4.39
2025-07,SKU-003-006,PRV-003,9,4.32
2025-07,SKU-003-007,PRV-003,3,4.22
2025-07,SKU-003-008,PRV-003,7,4.34
2025-07,SKU-003-009,PRV-003,3,4.49
2025-07,SKU-003-010,PRV-003,16,4.42
2025-07,SKU-003-011,PRV-003,17,4.2
2025-07,SKU-003-012,PRV-003,6,4.56
2025-07,SKU-003-013,PRV-003,9,4.31
2025-07,SKU-003-014,PRV-003,18,4.26
2025-07,SKU-003-015,PRV-003,27,4.28
2025-07,SKU-003-016,PRV-003,17,4.37
2025-07,SKU-003-017,PRV-003,4,4.38
2025-07,SKU-003-018,PRV-003,2,4.32
2025-07,SKU-003-019,PRV-003,5,4.21
2025-07,SKU-003-020,PRV-003,8,4.34
2025-07,SKU-003-021,PRV-003,17,4.29
2025-07,SKU-003-022,PRV-003,20,4.44
2025-07,SKU-003-023,PRV-003,9,4.27
2025-08,SKU-003-001,PRV-003,9,4.16
2025-08,SKU-003-002,PRV-003,8,4.37
2025-08,SKU-003-003,PRV-003,3,4.35
2025-08,SKU-003-004,PRV-003,10,4.25
2025-08,SKU-003-005,PRV-003,6,4.46
2025-08,SKU-003-006,PRV-003,7,4.36
2025-08,SKU-003-007,PRV-003,2,4.34
2025-08,SKU-003-008,PRV-003,10,4.32
2025-08,SKU-003-009,PRV-003,4,4.42
2025-08,SKU-003-010,PRV-003,9,4.25
2025-08,SKU-003-011,PRV-003,8,4.33
2025-08,SKU-003-012,PRV-003,4,4.37
2025-08,SKU-003-013,PRV-003,15,4.33
2025-08,SKU-003-014,PRV-003,12,4.33
2025-08,SKU-003-015,PRV-003,17,4.38
2025-08,SKU-003-016,PRV-003,7,4.35
2025-08,SKU-003-017,PRV-003,3,4.45
2025-08,SKU-003-018,PRV-003,3,4.41
2025-08,SKU-003-019,PRV-003,3,4.16
2025-08,SKU-003-020,PRV-003,6,4.29
2025-08,SKU-003-021,PRV-003,11,4.3
2025-08,SKU-003-022,PRV-003,17,4.3
2025-08,SKU-003-023,PRV-003,15,4.46
2025-09,SKU-003-001,PRV-003,17,4.23
2025-09,SKU-003-002,PRV-003,6,4.41
2025-09,SKU-003-003,PRV-003,3,4.38
2025-09,SKU-003-004,PRV-003,9,4.38
2025-09,SKU-003-005,PRV-003,3,4.39
2025-09,SKU-003-006,PRV-003,4,4.45
2025-09,SKU-003-007,PRV-003,3,4.2
2025-09,SKU-003-008,PRV-003,4,4.25
2025-09,SKU-003-009,PRV-003,3,4.33
2025-09,SKU-003-010,PRV-003,7,4.35
2025-09,SKU-003-011,PRV-003,11,4.31
2025-09,SKU-003-012,PRV-003,7,4.32
2025-09,SKU-003-013,PRV-003,18,4.38
2025-09,SKU-003-014,PRV-003,6,4.47
2025-09,SKU-003-015,PRV-003,17,4.43
2025-09,SKU-003-016,PRV-003,8,4.31
2025-09,SKU-003-017,PRV-003,3,4.31
2025-09,SKU-003-018,PRV-003,2,4.28
2025-09,SKU-003-019,PRV-003,3,4.35
2025-09,SKU-003-020,PRV-003,10,4.33
2025-09,SKU-003-021,PRV-003,11,4.39
2025-09,SKU-003-022,PRV-003,13,4.39
2025-09,SKU-003-023,PRV-003,17,4.38
2025-10,SKU-003-001,PRV-003,4,4.23
2025-10,SKU-003-002,PRV-003,16,4.3
2025-10,SKU-003-003,PRV-003,4,4.42
2025-10,SKU-003-004,PRV-003,13,4.55
2025-10,SKU-003-005,PRV-003,2,4.45
2025-10,SKU-003-006,PRV-003,5,4.34
2025-10,SKU-003-007,PRV-003,3,4.21
2025-10,SKU-003-008,PRV-003,13,4.24
2025-10,SKU-003-009,PRV-003,3,4.14
2025-10,SKU-003-010,PRV-003,13,4.52
2025-10,SKU-003-011,PRV-003,18,4.25
2025-10,SKU-003-012,PRV-003,8,4.39
2025-10,SKU-003-013,PRV-003,20,4.47
2025-10,SKU-003-014,PRV-003,6,4.34
2025-10,SKU-003-015,PRV-003,7,4.24
2025-10,SKU-003-016,PRV-003,14,4.47
2025-10,SKU-003-017,PRV-003,9,4.32
2025-10,SKU-003-018,PRV-003,1,4.25
2025-10,SKU-003-019,PRV-003,8,4.36
2025-10,SKU-003-020,PRV-003,5,4.48
2025-10,SKU-003-021,PRV-003,17,4.25
2025-10,SKU-003-022,PRV-003,10,4.37
2025-10,SKU-003-023,PRV-003,20,4.45
2025-11,SKU-003-001,PRV-003,10,4.29
2025-11,SKU-003-002,PRV-003,8,4.46
2025-11,SKU-003-003,PRV-003,2,4.43
2025-11,SKU-003-004,PRV-003,20,4.26
2025-11,SKU-003-005,PRV-003,4,4.43
2025-11,SKU-003-006,PRV-003,16,4.32
2025-11,SKU-003-007,PRV-003,5,4.26
2025-11,SKU-003-008,PRV-003,7,4.55
2025-11,SKU-003-009,PRV-003,2,4.36
2025-11,SKU-003-010,PRV-003,12,4.22
2025-11,SKU-003-011,PRV-003,13,4.26
2025-11,SKU-003-012,PRV-003,8,4.37
2025-11,SKU-003-013,PRV-003,28,4.47
2025-11,SKU-003-014,PRV-003,14,4.45
2025-11,SKU-003-015,PRV-003,30,4.31
2025-11,SKU-003-016,PRV-003,20,4.38
2025-11,SKU-003-017,PRV-003,12,4.37
2025-11,SKU-003-018,PRV-003,4,4.43
2025-11,SKU-003-019,PRV-003,3,4.35
2025-11,SKU-003-020,PRV-003,8,4.36
2025-11,SKU-003-021,PRV-003,13,4.45
2025-11,SKU-003-022,PRV-003,20,4.34
2025-11,SKU-003-023,PRV-003,24,4.29
2025-11,SKU-003-024,PRV-003,7,4.21
2025-12,SKU-003-001,PRV-003,17,4.36
2025-12,SKU-003-002,PRV-003,10,4.36
2025-12,SKU-003-003,PRV-003,5,4.33
2025-12,SKU-003-004,PRV-003,8,4.4
2025-12,SKU-003-005,PRV-003,5,4.4
2025-12,SKU-003-006,PRV-003,7,4.27
2025-12,SKU-003-007,PRV-003,5,4.3
2025-12,SKU-003-008,PRV-003,9,4.2
2025-12,SKU-003-009,PRV-003,3,4.41
2025-12,SKU-003-010,PRV-003,23,4.15
2025-12,SKU-003-011,PRV-003,23,4.37
2025-12,SKU-003-012,PRV-003,4,4.29
2025-12,SKU-003-013,PRV-003,8,4.25
2025-12,SKU-003-014,PRV-003,11,4.37
2025-12,SKU-003-015,PRV-003,24,4.45
2025-12,SKU-003-016,PRV-003,8,4.25
2025-12,SKU-003-017,PRV-003,6,4.44
2025-12,SKU-003-018,PRV-003,3,4.25
2025-12,SKU-003-019,PRV-003,8,4.28
2025-12,SKU-003-020,PRV-003,14,4.33
2025-12,SKU-003-021,PRV-003,34,4.51
2025-12,SKU-003-022,PRV-003,36,4.29
2025-12,SKU-003-023,PRV-003,14,4.3
2025-12,SKU-003-024,PRV-003,8,4.51
2026-01,SKU-003-001,PRV-003,8,4.42
2026-01,SKU-003-002,PRV-003,5,4.28
2026-01,SKU-003-003,PRV-003,3,4.31
2026-01,SKU-003-004,PRV-003,14,4.3
2026-01,SKU-003-005,PRV-003,5,4.33
2026-01,SKU-003-006,PRV-003,10,4.31
2026-01,SKU-003-007,PRV-003,4,4.33
2026-01,SKU-003-008,PRV-003,11,4.37
2026-01,SKU-003-009,PRV-003,4,4.27
2026-01,SKU-003-010,PRV-003,19,4.32
2026-01,SKU-003-011,PRV-003,13,4.3
2026-01,SKU-003-012,PRV-003,9,4.42
2026-01,SKU-003-013,PRV-003,17,4.33
2026-01,SKU-003-014,PRV-003,18,4.34
2026-01,SKU-003-015,PRV-003,21,4.31
2026-01,SKU-003-016,PRV-003,10,4.35
2026-01,SKU-003-017,PRV-003,7,4.27
2026-01,SKU-003-018,PRV-003,2,4.31
2026-01,SKU-003-019,PRV-003,3,4.39
2026-01,SKU-003-020,PRV-003,15,4.35
2026-01,SKU-003-021,PRV-003,11,4.38
2026-01,SKU-003-022,PRV-003,12,4.34
2026-01,SKU-003-023,PRV-003,11,4.4
2026-01,SKU-003-024,PRV-003,11,4.39
2026-02,SKU-003-001,PRV-003,16,4.41
2026-02,SKU-003-002,PRV-003,9,4.48
2026-02,SKU-003-003,PRV-003,4,4.27
2026-02,SKU-003-004,PRV-003,10,4.28
2026-02,SKU-003-005,PRV-003,5,4.2
2026-02,SKU-003-006,PRV-003,4,4.36
2026-02,SKU-003-007,PRV-003,5,4.26
2026-02,SKU-003-008,PRV-003,6,4.46
2026-02,SKU-003-009,PRV-003,1,4.3
2026-02,SKU-003-010,PRV-003,10,4.44
2026-02,SKU-003-011,PRV-003,17,4.34
2026-02,SKU-003-012,PRV-003,3,4.33
2026-02,SKU-003-013,PRV-003,19,4.31
2026-02,SKU-003-014,PRV-003,15,4.35
2026-02,SKU-003-015,PRV-003,10,4.31
2026-02,SKU-003-016,PRV-003,17,4.4
2026-02,SKU-003-017,PRV-003,5,4.27
